,id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long
5419,1796381120,219000,3,2.0,1090.0,7350,1.0,0,0,4,7,1090.0,0.0,1990,0,98042,47.3687,-122.085
5420,6648760150,315000,3,2.5,1600.0,7982,2.0,0,0,3,8,1600.0,0.0,1993,0,98001,47.3397,-122.266
5421,7539900040,625000,4,2.5,1750.0,9000,1.0,0,0,3,8,1410.0,340.0,1977,2003,98052,47.6403,-122.105
5422,3326049077,630000,4,1.75,1770.0,12278,1.0,0,0,3,7,1350.0,420.0,1937,0,98115,47.7004,-122.295
5423,9545220100,572000,3,2.5,2360.0,9938,1.0,0,0,3,8,1690.0,670.0,1987,0,98027,47.5374,-122.053
5424,7234601541,651000,3,3.0,2260.0,1834,2.0,0,0,3,8,1660.0,600.0,2002,0,98122,47.6111,-122.30799999999999
5425,4218400395,1160000,3,2.75,2380.0,5572,2.0,0,4,3,9,1930.0,450.0,1939,0,98105,47.6626,-122.271
5426,9348500220,555000,3,3.0,2410.0,12183,2.0,0,0,3,9,2410.0,0.0,1988,0,98011,47.747,-122.177
5427,9828702666,507000,4,2.25,1490.0,956,2.0,0,0,3,7,1020.0,470.0,2005,0,98122,47.6184,-122.301
5428,3342700610,371000,4,1.75,1690.0,10854,1.0,0,0,3,7,1690.0,0.0,1977,0,98056,47.5241,-122.199
5429,1788800770,187500,3,1.25,840.0,8400,1.0,0,0,3,6,840.0,0.0,1959,0,98023,47.3281,-122.344
5430,3902100175,850000,5,3.0,3900.0,5250,1.5,0,1,5,8,2620.0,1280.0,1931,0,98116,47.5577,-122.389
5431,6056100160,182568,4,1.5,1500.0,2106,2.0,0,0,3,7,1500.0,0.0,2014,0,98108,47.5669,-122.29700000000001
5432,4181200540,269800,4,2.75,1830.0,3420,2.0,0,0,3,8,1830.0,0.0,2012,0,98198,47.36600000000001,-122.30799999999999
5433,1441000470,458000,4,3.5,3217.0,4000,2.0,0,0,3,8,2587.0,630.0,2008,0,98055,47.4483,-122.20299999999999
5434,1432701230,309000,3,1.0,1280.0,9656,1.0,0,0,4,6,920.0,360.0,1959,0,98058,47.4485,-122.175
5435,8078490390,295000,3,2.0,1810.0,10530,1.0,0,2,3,8,1810.0,0.0,1991,0,98022,47.1913,-122.012
5436,1959701890,865000,4,1.75,1800.0,4180,2.0,0,3,4,8,1800.0,0.0,1921,0,98102,47.6462,-122.318
5437,7701990560,840000,4,2.75,3130.0,21810,2.0,0,0,4,10,3130.0,0.0,1993,0,98077,47.7083,-122.073
5438,1541700240,305000,4,2.5,2230.0,5000,2.0,0,0,3,8,2230.0,0.0,2003,0,98031,47.3919,-122.184
5439,4388000140,194000,3,1.0,1070.0,6440,1.0,0,0,4,7,1070.0,0.0,1971,0,98023,47.3186,-122.37299999999999
5440,7276100282,320000,3,1.75,2300.0,12000,1.0,0,0,3,8,1770.0,530.0,1942,0,98133,47.7599,-122.34299999999999
5441,8100000060,208000,3,1.75,1070.0,7200,1.0,0,0,3,7,1070.0,0.0,1994,0,98010,47.3134,-122.023
5442,1139000685,580000,4,2.75,2330.0,6703,1.5,0,0,3,7,1710.0,620.0,1983,0,98177,47.7066,-122.359
5443,627300105,930000,4,3.0,2900.0,10400,1.0,0,3,5,8,1530.0,1370.0,1959,0,98008,47.5854,-122.11399999999999
5444,1370802650,605000,3,2.0,2660.0,4500,1.0,0,0,4,7,1330.0,1330.0,1922,0,98199,47.6391,-122.40299999999999
5445,4379600030,1325000,3,4.0,6400.0,76665,1.0,0,2,4,10,3810.0,2590.0,1966,0,98177,47.7313,-122.37
5446,522049104,210000,5,1.75,2340.0,9148,2.0,0,0,3,7,2340.0,0.0,1957,0,98198,47.4232,-122.324
5447,3825310820,799000,4,2.5,3400.0,6742,2.0,0,0,3,9,3400.0,0.0,2004,0,98052,47.7067,-122.12899999999999
5448,7129304105,285000,4,1.75,1760.0,5500,1.0,0,1,3,7,780.0,980.0,1925,2004,98118,47.5183,-122.265
5449,1326039039,334550,2,1.0,880.0,12000,1.0,0,0,3,7,880.0,0.0,1939,0,98133,47.7436,-122.35600000000001
5450,7334401450,308550,3,2.0,1600.0,13200,1.0,0,0,3,7,1600.0,0.0,1990,0,98045,47.4656,-121.756
5451,1868901295,660000,5,2.25,2540.0,3750,1.5,0,0,4,7,1510.0,1030.0,1925,0,98115,47.6729,-122.29899999999999
5452,203400090,740000,4,3.5,3760.0,57063,2.0,0,0,3,9,2950.0,810.0,1998,0,98053,47.6328,-121.964
5453,2473510090,341000,3,2.25,1750.0,8900,2.0,0,0,4,8,1750.0,0.0,1977,0,98058,47.4451,-122.13600000000001
5454,7905200386,410000,3,1.0,1020.0,6903,1.0,0,0,3,7,1020.0,0.0,1951,0,98116,47.57100000000001,-122.39200000000001
5455,3295900490,423000,4,2.5,2320.0,4254,2.0,0,0,3,8,2320.0,0.0,2004,0,98059,47.48,-122.137
5456,9526500080,337000,4,2.0,1590.0,8779,1.0,0,0,3,8,1590.0,0.0,2001,0,98019,47.7408,-121.97399999999999
5457,2484200080,731100,3,2.5,2060.0,8778,1.0,0,0,3,8,1160.0,900.0,1953,2010,98136,47.5245,-122.384
5458,5416100190,346290,4,2.75,2690.0,9240,2.0,0,0,3,8,2690.0,0.0,1998,0,98022,47.1896,-122.014
5459,2896000680,600000,4,2.75,2810.0,17674,1.0,0,0,4,8,1640.0,1170.0,1978,0,98052,47.6745,-122.14399999999999
5460,1113000430,152000,3,1.0,902.0,10464,1.0,0,0,3,7,902.0,0.0,1965,0,98198,47.363,-122.30799999999999
5461,414100630,335000,3,1.0,1380.0,7470,1.0,0,0,5,7,1380.0,0.0,1965,0,98133,47.7479,-122.34299999999999
5462,6043400006,815000,4,1.5,2060.0,16110,1.0,0,0,4,8,2060.0,0.0,1949,0,98004,47.5983,-122.20200000000001
5463,8091410080,267500,3,1.75,1650.0,7807,1.0,0,0,3,7,1650.0,0.0,1986,0,98030,47.3514,-122.167
5464,3830210020,168000,3,1.0,1200.0,7210,1.0,0,0,4,6,1200.0,0.0,1977,0,98030,47.3729,-122.18299999999999
5465,7300400670,277000,4,2.5,1850.0,5880,2.0,0,0,3,8,1850.0,0.0,1998,0,98092,47.3322,-122.17299999999999
5466,1124000050,461000,4,1.0,1260.0,8505,1.5,0,0,5,7,1260.0,0.0,1951,0,98177,47.7181,-122.37100000000001
5467,3401700255,595000,4,2.0,3090.0,87120,1.0,0,0,4,7,1590.0,1500.0,1974,0,98072,47.7275,-122.12200000000001
5468,2522029136,310000,3,1.75,1560.0,82328,1.0,0,0,3,7,1560.0,0.0,1974,0,98070,47.3674,-122.50299999999999
5469,1328330290,328000,4,1.75,1990.0,7194,1.0,0,0,4,8,1400.0,590.0,1978,0,98058,47.4417,-122.135
5470,2624049073,360000,2,1.0,780.0,4200,1.0,0,0,3,6,780.0,0.0,1920,0,98118,47.5381,-122.26700000000001
5471,6072500050,560000,5,2.5,2880.0,9000,1.0,0,0,5,8,1440.0,1440.0,1966,0,98006,47.5456,-122.179
5472,5416500980,419900,4,2.5,2750.0,5767,2.0,0,0,3,9,2750.0,0.0,2005,0,98038,47.3595,-122.038
5473,8965000050,515000,3,1.75,1570.0,10939,1.0,0,0,3,8,1200.0,370.0,1974,0,98052,47.6389,-122.102
5474,1924069071,485000,5,1.75,2140.0,43124,1.0,0,2,4,7,1220.0,920.0,1962,0,98027,47.5516,-122.085
5475,6381500065,376500,3,2.0,1630.0,7800,1.0,0,0,5,7,1630.0,0.0,1950,0,98125,47.7326,-122.307
5476,9432900040,325000,4,2.5,2230.0,8500,2.0,0,0,3,8,2230.0,0.0,1994,0,98022,47.2082,-122.009
5477,345700040,315000,2,1.0,1010.0,7338,2.0,0,0,4,7,1010.0,0.0,1981,0,98056,47.5123,-122.19
5478,3832060940,305000,4,2.5,2320.0,4683,2.0,0,0,3,7,2320.0,0.0,2007,0,98042,47.3349,-122.059
5479,7137910360,200000,3,2.0,1290.0,5757,1.0,0,0,3,7,1290.0,0.0,1994,0,98092,47.3175,-122.17
5480,8929000330,404763,3,2.5,1690.0,1609,2.0,0,0,3,8,1150.0,540.0,2014,0,98029,47.5521,-121.99799999999999
5481,2125049131,680000,3,1.75,1620.0,5500,1.0,0,0,3,7,1110.0,510.0,1950,0,98112,47.6393,-122.30799999999999
5482,7856400410,1100000,4,2.25,3310.0,8540,1.0,0,4,4,9,1660.0,1650.0,1973,0,98006,47.5603,-122.15799999999999
5483,8644400040,605000,4,2.25,2510.0,31584,2.0,0,0,4,9,2510.0,0.0,1979,0,98074,47.6153,-122.054
5484,2826049023,440000,3,2.25,1880.0,7989,1.0,0,0,3,7,1280.0,600.0,1982,0,98125,47.7077,-122.29899999999999
5485,1137450120,487500,4,2.5,2810.0,6296,2.0,0,0,3,9,2810.0,0.0,2013,0,98059,47.5019,-122.15100000000001
5486,1338300180,1395713,4,2.25,3960.0,8640,2.0,0,2,3,9,2630.0,1330.0,1925,0,98112,47.6317,-122.304
5487,6675500105,306000,3,2.0,1160.0,7217,1.0,0,0,3,7,1160.0,0.0,1969,0,98034,47.7279,-122.227
5488,425079046,435000,3,2.5,1778.0,147823,2.0,0,0,3,7,1778.0,0.0,1999,0,98014,47.6811,-121.915
5489,8568030030,575000,4,3.5,3930.0,16970,2.0,0,0,3,9,3930.0,0.0,1997,0,98019,47.7412,-121.96600000000001
5490,3438502501,400000,5,2.5,2510.0,7525,1.5,0,0,4,7,1710.0,800.0,1929,0,98106,47.5422,-122.359
5491,1402630270,348000,3,1.75,1720.0,8867,1.0,0,0,3,8,1320.0,400.0,1985,0,98058,47.44,-122.13600000000001
5492,8670900140,995000,3,2.25,3200.0,3800,2.0,0,0,5,9,2650.0,550.0,1914,0,98102,47.63800000000001,-122.31700000000001
5493,6679000560,314950,2,2.5,1860.0,6359,2.0,0,0,3,7,1860.0,0.0,2003,0,98038,47.3847,-122.029
5494,1972202505,543000,3,2.5,1540.0,1256,3.0,0,0,3,8,1540.0,0.0,2004,0,98103,47.6498,-122.346
5495,5701700640,849000,3,3.0,2960.0,42159,2.0,0,0,3,10,2960.0,0.0,1995,0,98052,47.7183,-122.1
5496,7905200310,545000,4,1.75,1910.0,6731,1.0,0,0,4,7,1210.0,700.0,1953,0,98116,47.5693,-122.391
5497,4364700875,237502,3,1.0,980.0,7560,1.0,0,0,3,7,980.0,0.0,1951,0,98126,47.5256,-122.375
5498,7701950060,940000,4,2.5,3160.0,39960,1.0,0,0,3,10,3160.0,0.0,1980,0,98005,47.6418,-122.15700000000001
5499,9526600260,750000,4,2.5,3080.0,4553,2.5,0,0,3,8,3080.0,0.0,2008,0,98052,47.7066,-122.11200000000001
5500,7468900270,140000,3,1.0,1090.0,10114,1.0,0,0,4,7,1090.0,0.0,1955,0,98002,47.2975,-122.223
5501,3575200030,549000,4,2.25,2420.0,59800,1.0,0,0,4,8,1350.0,1070.0,1985,0,98074,47.6206,-122.056
5502,6649500060,440000,4,2.5,3220.0,8256,2.0,0,0,3,8,2610.0,610.0,2006,0,98059,47.495,-122.155
5503,1623049133,205000,4,2.0,2200.0,13320,1.0,0,0,3,6,1100.0,1100.0,1944,0,98168,47.481,-122.292
5504,4006000281,227000,3,1.75,2380.0,12681,1.0,0,0,1,6,1380.0,1000.0,1918,0,98118,47.5294,-122.279
5505,1926049385,559950,4,2.5,2650.0,7200,2.0,0,0,3,8,2250.0,400.0,1979,0,98133,47.7317,-122.354
5506,3278600760,345000,3,2.5,1360.0,1489,2.0,0,0,3,8,1360.0,0.0,2007,0,98126,47.549,-122.37200000000001
5507,2131200925,331292,3,1.75,1660.0,10000,1.0,0,0,3,7,1660.0,0.0,1972,0,98019,47.74100000000001,-121.978
5508,1823069287,575000,3,2.5,3240.0,33661,2.0,0,0,3,8,3240.0,0.0,2001,0,98059,47.4785,-122.095
5509,7229100040,300000,5,2.5,2093.0,10350,1.5,0,0,5,7,2093.0,0.0,1963,0,98058,47.4495,-122.17
5510,1397300120,364500,3,1.75,1740.0,8424,1.0,0,0,5,7,1040.0,700.0,1954,0,98133,47.7508,-122.352
5511,3705000120,284000,3,2.25,2080.0,2050,1.5,0,0,3,7,1550.0,530.0,2003,0,98042,47.4199,-122.15700000000001
5512,7349600230,275000,3,2.25,1640.0,6044,2.0,0,0,3,7,1640.0,0.0,1996,0,98002,47.2844,-122.205
5513,1623069023,820000,4,2.5,2920.0,252648,2.0,0,0,3,10,2920.0,0.0,2002,0,98027,47.4784,-122.04799999999999
5514,2141330360,625000,4,2.25,2100.0,8290,2.0,0,0,4,8,2100.0,0.0,1978,0,98006,47.5595,-122.12899999999999
5515,629000704,1000000,4,2.0,1780.0,15648,1.5,0,0,5,8,1780.0,0.0,1918,0,98004,47.5849,-122.198
5516,9264000010,535000,3,2.0,2740.0,23505,2.0,0,4,3,10,2740.0,0.0,1988,0,98001,47.318999999999996,-122.26
5517,1972201305,500000,2,2.0,1250.0,3360,1.0,0,0,3,7,1250.0,0.0,1957,0,98103,47.6526,-122.34899999999999
5518,3629910470,590000,3,2.5,2110.0,3870,2.0,0,0,3,9,2110.0,0.0,2004,0,98029,47.5513,-121.994
5519,7852010840,595000,4,2.5,2910.0,7287,2.0,0,0,3,8,2910.0,0.0,1998,0,98065,47.5354,-121.869
5520,6329000190,750000,4,1.75,2520.0,21834,1.0,1,4,3,8,1420.0,1100.0,1960,0,98146,47.4996,-122.37799999999999
5521,3300701440,409000,2,1.5,1480.0,4000,1.0,0,0,4,6,740.0,740.0,1925,0,98117,47.6916,-122.38
5522,5215200050,750000,3,2.5,2960.0,69351,2.0,1,3,4,9,2960.0,0.0,1990,0,98070,47.4,-122.42
5523,1498303895,630000,4,2.0,2670.0,3240,1.5,0,0,4,9,1780.0,890.0,1930,0,98144,47.5841,-122.294
5524,5300200050,280000,4,2.75,2230.0,10160,1.0,0,0,3,7,1400.0,830.0,1968,0,98168,47.5123,-122.32
5525,7852090820,539900,3,2.5,2500.0,4203,2.0,0,0,3,8,2500.0,0.0,2001,0,98065,47.5346,-121.875
5526,8081020330,1320000,4,3.25,3470.0,11843,1.0,0,3,3,11,2270.0,1200.0,1989,0,98006,47.5513,-122.135
5527,7853220610,457000,3,2.5,2050.0,5694,2.0,0,2,3,8,2050.0,0.0,2004,0,98065,47.5331,-121.855
5528,3216000090,785000,4,2.5,3230.0,21781,2.0,0,0,3,9,3230.0,0.0,1993,0,98053,47.6318,-122.01
5529,822069118,920000,3,3.25,3660.0,66211,2.0,0,0,3,10,3660.0,0.0,2003,0,98038,47.4087,-122.06200000000001
5530,6669250100,512000,4,2.75,2600.0,4506,2.0,0,0,3,9,2600.0,0.0,2005,0,98056,47.5146,-122.18799999999999
5531,809001965,707000,3,1.5,1980.0,4000,2.0,0,0,3,8,1980.0,0.0,1919,0,98109,47.6364,-122.351
5532,3388110230,179000,4,1.75,1790.0,7175,1.5,0,0,3,6,1410.0,380.0,1900,0,98168,47.4963,-122.318
5533,8682260850,504975,2,2.5,1900.0,4871,2.0,0,0,3,8,1900.0,0.0,2005,0,98053,47.7132,-122.03399999999999
5534,8856004786,275000,3,2.5,2217.0,8019,2.0,0,0,3,7,2217.0,0.0,2009,0,98001,47.2776,-122.251
5535,9578501030,432500,4,2.5,3172.0,5033,2.0,0,0,3,8,3172.0,0.0,2014,0,98023,47.2961,-122.348
5536,4046500160,441000,3,2.0,1720.0,15000,1.0,0,0,3,9,1720.0,0.0,2011,0,98014,47.6927,-121.92
5537,97600140,800000,4,2.5,2930.0,5000,2.0,0,0,3,9,2760.0,170.0,2007,0,98006,47.5424,-122.12
5538,7853361120,530000,3,2.5,1970.0,6295,2.0,0,0,3,7,1970.0,0.0,2011,0,98065,47.5158,-121.874
5539,880000205,249000,3,2.0,1260.0,1125,2.0,0,0,3,7,810.0,450.0,2011,0,98106,47.5262,-122.361
5540,6073200075,625000,3,1.75,1600.0,9135,1.0,0,0,5,7,1600.0,0.0,1955,0,98006,47.5724,-122.179
5541,3959400710,447000,3,1.0,1370.0,6001,1.0,0,0,5,7,1230.0,140.0,1944,0,98108,47.5646,-122.31700000000001
5542,1842000140,335000,3,1.75,1570.0,7500,1.0,0,1,3,7,1300.0,270.0,1953,0,98146,47.4999,-122.368
5543,7135520810,1278000,4,4.0,4390.0,17832,1.0,0,0,4,11,2430.0,1960.0,1994,0,98059,47.5283,-122.14299999999999
5544,7625702400,355000,2,1.0,960.0,6250,1.0,0,0,3,6,960.0,0.0,1916,0,98136,47.5491,-122.38600000000001
5545,9178601000,715000,3,2.0,1760.0,5400,1.0,0,0,5,7,1160.0,600.0,1927,0,98103,47.6558,-122.331
5546,5505700055,345000,5,3.0,2080.0,6150,1.0,0,0,3,7,1040.0,1040.0,1950,0,98116,47.5707,-122.39399999999999
5547,538000030,272500,3,2.0,1540.0,6250,1.0,0,0,3,7,1540.0,0.0,1998,0,98038,47.3539,-122.025
5548,4037400295,618000,4,2.25,2530.0,8736,1.0,0,0,4,7,1210.0,1320.0,1958,0,98008,47.6049,-122.126
5549,7851980260,1110000,5,3.5,7350.0,12231,2.0,0,4,3,11,4750.0,2600.0,2001,0,98065,47.5373,-121.865
5550,9558200025,265000,3,2.0,1380.0,8536,2.0,0,0,4,7,1380.0,0.0,1955,0,98148,47.4374,-122.335
5551,2313900165,479200,3,2.0,1510.0,3750,1.5,0,0,4,7,1510.0,0.0,1928,0,98116,47.5737,-122.383
5552,7550800195,535000,4,1.5,1580.0,5000,1.5,0,0,3,7,1390.0,190.0,1945,0,98107,47.6735,-122.39299999999999
5553,7657000165,200000,4,1.0,1070.0,7467,1.5,0,0,3,7,1070.0,0.0,1944,0,98178,47.4942,-122.235
5554,7507500015,442500,3,1.5,1800.0,8303,1.0,0,0,3,7,1200.0,600.0,1957,0,98133,47.7693,-122.35700000000001
5555,8718500495,375000,4,1.75,2190.0,9225,1.0,0,0,4,7,1250.0,940.0,1959,0,98028,47.7396,-122.256
5556,3626079040,790000,2,3.0,2560.0,982278,1.0,0,0,3,8,2560.0,0.0,2004,0,98014,47.6955,-121.861
5557,1723049567,150000,3,1.0,1320.0,24684,1.0,0,0,3,7,1320.0,0.0,1979,0,98168,47.4771,-122.322
5558,3290800215,535000,2,1.0,980.0,4120,1.0,0,0,3,7,830.0,150.0,1950,2014,98115,47.6815,-122.291
5559,3438502715,385000,4,3.0,2090.0,5102,1.0,0,0,3,7,1350.0,740.0,1994,0,98106,47.5427,-122.35600000000001
5560,4307320280,340000,4,2.5,2160.0,5455,2.0,0,0,3,7,2160.0,0.0,2003,0,98056,47.4799,-122.18299999999999
5561,3764650050,463000,3,2.5,2010.0,4195,2.0,0,0,3,8,2010.0,0.0,1998,0,98034,47.732,-122.197
5562,7796100050,1017000,4,1.75,2600.0,41041,1.5,0,0,4,8,2600.0,0.0,1965,0,98033,47.6634,-122.17200000000001
5563,8078440050,569500,4,2.5,2340.0,8248,2.0,0,0,3,8,2340.0,0.0,1989,0,98074,47.6314,-122.03
5564,5569700020,795000,4,2.5,3230.0,19193,1.0,0,3,4,8,2000.0,1230.0,1973,0,98075,47.5755,-122.07
5565,2460900020,595000,3,1.0,1560.0,3960,1.5,0,0,4,7,1560.0,0.0,1907,0,98144,47.5936,-122.301
5566,1912100882,482000,2,2.25,1350.0,1248,2.0,0,0,3,7,1180.0,170.0,2000,0,98102,47.6399,-122.32
5567,2767603649,520000,3,2.25,1210.0,1250,3.0,0,0,3,8,1210.0,0.0,2014,0,98107,47.6722,-122.384
5568,5249802660,425000,3,1.0,980.0,4800,1.5,0,0,3,7,980.0,0.0,1926,0,98118,47.5663,-122.274
5569,6632300567,597000,4,2.5,2340.0,7877,2.0,0,0,3,9,2340.0,0.0,2004,0,98125,47.73,-122.315
5570,8089500180,1150000,4,3.5,4540.0,19767,2.0,0,0,3,11,4200.0,340.0,1998,0,98006,47.5445,-122.137
5571,4139490210,1285000,4,3.5,4080.0,14450,2.0,0,2,3,12,3210.0,870.0,1998,0,98006,47.5519,-122.10600000000001
5572,8562901910,815000,3,2.5,2590.0,21494,2.0,0,0,4,8,2590.0,0.0,1991,0,98074,47.6139,-122.061
5573,1023089019,452000,5,1.75,1830.0,47916,1.5,0,0,3,6,1830.0,0.0,1948,0,98045,47.4881,-121.777
5574,5288200070,450000,3,1.0,1450.0,3350,1.5,0,0,4,7,1450.0,0.0,1919,0,98126,47.5607,-122.37799999999999
5575,3626079032,396400,4,2.5,2120.0,215186,2.0,0,0,2,7,2120.0,0.0,1983,0,98014,47.701,-121.85700000000001
5576,2025059204,1013050,4,2.5,2480.0,12688,1.0,0,0,4,9,1820.0,660.0,1967,0,98004,47.6344,-122.205
5577,1951500055,268500,4,1.75,1820.0,13600,1.5,0,0,3,7,1120.0,700.0,1959,0,98032,47.3743,-122.295
5578,2201500240,475000,3,1.75,1260.0,10065,1.0,0,0,3,7,1260.0,0.0,1954,2014,98006,47.5727,-122.13799999999999
5579,629000510,1185000,4,2.75,3020.0,8622,2.0,0,0,3,9,3020.0,0.0,1976,2003,98004,47.5866,-122.20100000000001
5580,3629971290,615000,4,2.5,2120.0,3720,2.0,0,0,3,8,2120.0,0.0,2004,0,98029,47.5526,-121.994
5581,3834000520,275000,3,1.0,1250.0,7654,1.0,0,0,3,7,1000.0,250.0,1952,0,98125,47.7289,-122.291
5582,2759500105,419000,3,1.5,1500.0,8272,1.0,0,0,4,7,1500.0,0.0,1958,0,98177,47.7741,-122.38
5583,2117700085,375950,3,1.5,1480.0,7560,1.0,0,0,3,6,1100.0,380.0,1920,1985,98117,47.6985,-122.36399999999999
5584,705700530,340000,3,2.5,2170.0,9798,2.0,0,0,3,7,2170.0,0.0,1995,0,98038,47.3817,-122.023
5585,7346600092,327200,2,2.0,1440.0,8425,1.0,0,0,4,6,1440.0,0.0,1942,1983,98168,47.4831,-122.296
5586,9528102060,516000,2,1.75,1640.0,3090,1.0,0,0,4,7,910.0,730.0,1925,0,98115,47.678999999999995,-122.319
5587,4365700330,275000,2,1.75,930.0,7080,1.0,0,0,3,6,930.0,0.0,1923,2006,98106,47.5224,-122.36
5588,4318200360,286000,2,1.0,1170.0,6543,1.0,0,0,3,7,1170.0,0.0,1913,0,98136,47.537,-122.385
5589,3024079057,410000,3,1.5,1750.0,32500,1.0,0,0,4,7,1750.0,0.0,1966,0,98027,47.5316,-121.959
5590,7954300220,600000,4,2.5,3010.0,7953,2.0,0,0,3,9,3010.0,0.0,2000,0,98056,47.522,-122.19
5591,3300701285,452000,3,1.5,1250.0,4000,1.0,0,0,3,7,1250.0,0.0,1955,0,98117,47.6916,-122.37899999999999
5592,3755100005,310000,3,2.0,2010.0,12950,1.0,0,0,3,8,2010.0,0.0,1953,0,98034,47.7222,-122.229
5593,8039900130,458000,3,1.5,1570.0,12196,1.0,0,0,4,7,1570.0,0.0,1972,0,98045,47.4866,-121.786
5594,9304400010,975000,4,2.5,3240.0,35083,2.0,0,0,4,9,3240.0,0.0,1978,0,98005,47.6337,-122.154
5595,2597450250,1160000,4,2.5,3860.0,10361,2.0,0,2,4,10,2940.0,920.0,1985,0,98006,47.5517,-122.147
5596,3885801190,1385000,4,3.5,3230.0,7200,1.0,0,1,3,10,1640.0,1590.0,2000,0,98033,47.6838,-122.212
5597,8898700680,295500,3,1.75,1330.0,10523,1.0,0,0,3,7,1000.0,330.0,1981,0,98055,47.4605,-122.206
5598,1788800080,184900,3,1.0,1040.0,10080,1.0,0,0,3,6,1040.0,0.0,1959,0,98023,47.32899999999999,-122.34299999999999
5599,7424700145,1190000,3,3.5,3380.0,3333,3.0,0,0,3,10,2800.0,580.0,2008,0,98122,47.6162,-122.288
5600,1761600150,358000,3,1.5,1250.0,7194,1.0,0,0,4,7,1250.0,0.0,1969,0,98034,47.7298,-122.23100000000001
5601,9527000490,432100,3,1.75,1840.0,7350,1.0,0,0,3,8,1310.0,530.0,1976,0,98034,47.7089,-122.23
5602,6064800410,300000,3,2.25,1960.0,1585,2.0,0,0,3,7,1750.0,210.0,2003,0,98118,47.5414,-122.288
5603,8665000040,360000,4,2.5,3200.0,7282,2.0,0,0,3,9,3200.0,0.0,2007,0,98188,47.4318,-122.286
5604,9510920120,780000,4,2.5,3140.0,14421,2.0,0,0,3,10,3140.0,0.0,1994,0,98075,47.5943,-122.01799999999999
5605,8126300360,445000,3,2.25,1800.0,11200,1.0,0,0,3,8,1270.0,530.0,1979,0,98052,47.7072,-122.164
5606,3163600076,152275,1,1.0,1020.0,6871,1.0,0,0,3,6,1020.0,0.0,1937,1946,98146,47.5051,-122.338
5607,7625703354,384000,3,2.25,1430.0,800,2.0,0,0,3,8,1140.0,290.0,2011,0,98136,47.5477,-122.38799999999999
5608,8141310030,256703,3,2.0,1670.0,4441,1.0,0,0,3,7,1670.0,0.0,2014,0,98022,47.1948,-121.975
5609,1442880380,439990,3,2.5,2340.0,5171,2.0,0,0,3,8,2340.0,0.0,2013,0,98045,47.4832,-121.772
5610,1875500060,395000,3,2.0,1890.0,14040,2.0,0,0,3,7,1890.0,0.0,1994,0,98019,47.7277,-121.962
5611,7852070060,1145000,4,3.5,4370.0,18361,2.0,0,0,3,11,4370.0,0.0,2001,0,98065,47.544,-121.87200000000001
5612,5637500070,438000,3,2.5,1520.0,1304,2.0,0,0,3,8,1180.0,340.0,2006,0,98136,47.5446,-122.385
5613,8665050060,457500,3,2.5,1500.0,4445,2.0,0,0,3,8,1500.0,0.0,1996,0,98029,47.5682,-122.005
5614,7015200685,749950,3,1.75,1800.0,5700,1.0,0,0,4,8,1000.0,800.0,1941,0,98119,47.6491,-122.367
5615,4022902505,470000,3,2.25,2220.0,9800,2.0,0,0,3,8,2220.0,0.0,1987,0,98155,47.7635,-122.286
5616,5152920070,649000,3,2.5,3410.0,13809,1.0,0,3,4,10,2450.0,960.0,1973,0,98003,47.3424,-122.32600000000001
5617,3558910490,450000,4,1.75,1980.0,7350,1.0,0,0,3,7,1430.0,550.0,1973,0,98034,47.7088,-122.20200000000001
5618,5035300750,850000,3,1.75,2450.0,8603,1.0,0,0,5,8,1340.0,1110.0,1940,0,98199,47.6536,-122.414
5619,9417400215,363000,2,1.0,820.0,4880,1.0,0,0,4,6,820.0,0.0,1925,0,98136,47.5483,-122.39399999999999
5620,798000337,325000,4,1.75,1950.0,12500,1.0,0,0,3,7,1330.0,620.0,1963,0,98168,47.4999,-122.32700000000001
5621,5126900405,169500,2,1.0,790.0,7450,1.0,0,0,4,6,790.0,0.0,1944,0,98058,47.4743,-122.17
5622,1525059160,1225000,4,2.75,3410.0,95396,1.5,0,0,4,10,3410.0,0.0,1962,0,98005,47.6547,-122.15799999999999
5623,7338000850,183000,3,1.5,1280.0,4366,2.0,0,0,4,6,1280.0,0.0,1985,0,98002,47.335,-122.215
5624,9540100025,325000,3,1.0,1410.0,8250,1.0,0,0,3,7,1410.0,0.0,1954,0,98177,47.7621,-122.36
5625,9353300090,360000,3,2.0,1630.0,10723,1.0,0,0,5,7,1630.0,0.0,1959,0,98059,47.4898,-122.133
5626,3523029059,181000,2,1.5,1560.0,10807,1.0,0,0,2,7,1560.0,0.0,1949,0,98070,47.4444,-122.509
5627,3885805325,710000,4,2.75,2090.0,8064,2.0,0,0,5,7,2090.0,0.0,1967,0,98033,47.6829,-122.195
5628,7366100080,318000,5,2.5,2820.0,9956,1.0,0,0,4,7,1410.0,1410.0,1967,0,98168,47.4715,-122.33
5629,3904910480,490000,3,2.5,2010.0,9725,2.0,0,0,4,8,2010.0,0.0,1987,0,98029,47.56800000000001,-122.01799999999999
5630,8691390280,775000,4,3.5,3080.0,5250,2.0,0,0,3,9,3080.0,0.0,2003,0,98075,47.5992,-121.97200000000001
